% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.610802346e+01 +1.610802346e+01 -9.838919765e+02 -9.838919765e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.769756298e+01 +6.769756298e+01 +1.067697563e+03 +1.067697563e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.261619546e+01 +6.261619546e+01 +1.062616195e+03 +1.062616195e+03 -1.6813e+00 +4.2403e-01 +1.9417e+00
18 +6.160982558e+01 +6.160982558e+01 +1.061609826e+03 +1.061609826e+03 -1.6657e+00 +4.2473e-01 +1.8520e+00
33 +6.006154539e+01 +6.006154539e+01 +1.060061545e+03 +1.060061545e+03 -1.7913e+00 +6.9070e-01 +1.7850e+00
43 +5.729473020e+01 +5.729473020e+01 +1.057294730e+03 +1.057294730e+03 -1.6637e+00 +4.2738e-01 +1.4777e+00
47 +5.576163520e+01 +5.576163520e+01 +1.055761635e+03 +1.055761635e+03 -1.8588e+00 +4.1122e-01 +1.2926e+00
51 +5.312129069e+01 +5.312129069e+01 +1.053121291e+03 +1.053121291e+03 -1.7638e+00 +4.2454e-01 +2.4526e-01
52 +5.218133367e+01 +5.218133367e+01 +1.052181334e+03 +1.052181334e+03 -1.6188e+00 +5.0610e-01 +2.9980e-01
62 +5.081056264e+01 +5.081056264e+01 +1.050810563e+03 +1.050810563e+03 -1.7096e+00 +1.1084e+00 +6.3326e-01
66 +3.400008978e+01 +3.400008978e+01 +1.034000090e+03 +1.034000090e+03 -1.5555e+00 +5.6693e-01 +3.1494e+00
76 +2.468267494e+01 +2.468267494e+01 +1.024682675e+03 +1.024682675e+03 -1.4651e+00 +5.6833e-01 +3.3472e+00
85 +1.892703201e+01 +1.892703201e+01 +1.018927032e+03 +1.018927032e+03 -1.4650e+00 +9.4803e-01 +3.3986e+00
140 +8.738019036e+00 +8.738019036e+00 +1.008738019e+03 +1.008738019e+03 -1.4427e-02 +5.9679e-01 -4.7198e+00
216 +4.572633078e+00 +4.572633078e+00 +1.004572633e+03 +1.004572633e+03 -7.7134e-01 -1.6857e+00 -1.5289e+00
241 +3.291519939e+00 +3.291519939e+00 +1.003291520e+03 +1.003291520e+03 -6.0869e-01 -1.2805e+00 -1.6560e+00
245 +9.064764549e-01 +9.064764549e-01 +1.000906476e+03 +1.000906476e+03 -6.0289e-01 -1.7678e+00 -1.7882e+00
252 +1.252286063e-01 +1.252286063e-01 +1.000125229e+03 +1.000125229e+03 -5.6772e-01 -1.6115e+00 -1.6016e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.988076993e+01 +5.988076993e+01 +1.075076993e+01 +1.075076993e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.836766010e+00 +6.836766010e+00 -4.229323399e+01 -4.229323399e+01 +2.4917e+00 +8.2734e-01 +4.6520e+00
9 +5.490893545e+00 +5.490893545e+00 -4.363910646e+01 -4.363910646e+01 +2.5040e+00 +7.4916e-01 +4.5286e+00
30 +5.165174074e+00 +5.165174074e+00 -4.396482593e+01 -4.396482593e+01 +2.4678e+00 +7.9427e-01 +4.5543e+00
33 +1.201054115e-01 +1.201054115e-01 -4.900989459e+01 -4.900989459e+01 +2.4968e+00 +7.9019e-01 +3.6325e+00
57 +1.116635263e-01 +1.116635263e-01 -4.901833647e+01 -4.901833647e+01 +2.4843e+00 +8.2903e-01 +3.3096e+00
65 +6.476233343e-02 +6.476233343e-02 -4.906523767e+01 -4.906523767e+01 +2.5187e+00 +8.3999e-01 +3.4258e+00
230 +6.229628229e-02 +6.229628229e-02 -4.906770372e+01 -4.906770372e+01 +2.5263e+00 +8.3628e-01 +3.3913e+00
245 +3.412041652e-02 +3.412041652e-02 -4.909587958e+01 -4.909587958e+01 +2.7886e+00 +1.1825e+00 +3.3978e+00
269 +2.729283871e-02 +2.729283871e-02 -4.910270716e+01 -4.910270716e+01 +2.7644e+00 +1.1749e+00 +3.4150e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.847377275e+01 +4.847377275e+01 +3.462037728e+02 +3.462037728e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
71 +4.709631636e+01 +4.709631636e+01 +3.448263164e+02 +3.448263164e+02 -1.4003e+00 +4.1039e+00 +4.6379e+00
162 +4.623058653e+01 +4.623058653e+01 +3.439605865e+02 +3.439605865e+02 -1.0684e+00 +4.0581e+00 +4.5595e+00
185 +4.516624261e+01 +4.516624261e+01 +3.428962426e+02 +3.428962426e+02 -1.1831e+00 +4.0848e+00 +4.4781e+00
208 +4.213940113e+01 +4.213940113e+01 +3.398694011e+02 +3.398694011e+02 -1.3017e+00 +4.1960e+00 +4.1714e+00
231 +4.064173681e+01 +4.064173681e+01 +3.383717368e+02 +3.383717368e+02 -1.5107e+00 +4.2664e+00 +3.9118e+00
242 +3.865155807e+01 +3.865155807e+01 +3.363815581e+02 +3.363815581e+02 -2.1211e+00 +4.8251e+00 +3.5177e+00
248 +1.594596636e+01 +1.594596636e+01 +3.136759664e+02 +3.136759664e+02 -9.1713e-01 +4.2356e+00 +2.6017e+00
259 +7.066053560e+00 +7.066053560e+00 +3.047960536e+02 +3.047960536e+02 -1.1759e+00 +4.2976e+00 +2.1783e+00
261 +2.783371738e+00 +2.783371738e+00 +3.005133717e+02 +3.005133717e+02 -1.0319e+00 +4.3356e+00 +1.5863e+00
273 +2.010223189e+00 +2.010223189e+00 +2.997402232e+02 +2.997402232e+02 -1.3218e+00 +4.3139e+00 +1.2290e+00
286 +1.988942233e+00 +1.988942233e+00 +2.997189422e+02 +2.997189422e+02 -1.2272e+00 +4.4013e+00 +1.4075e+00
288 +1.818415309e+00 +1.818415309e+00 +2.995484153e+02 +2.995484153e+02 -1.3914e+00 +4.3841e+00 +1.3159e+00
% function evaluation | noise-free fitness - Fopt (5.157000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.905006003e+01 +6.905006003e+01 +1.206200600e+02 +1.206200600e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
48 +6.263618304e+01 +6.263618304e+01 +1.142061830e+02 +1.142061830e+02 -6.7932e-01 +7.2469e-01 -2.6093e+00
66 +2.120355519e+01 +2.120355519e+01 +7.277355519e+01 +7.277355519e+01 -8.3429e-01 +1.1925e+00 -2.6152e+00
106 +1.533786402e+01 +1.533786402e+01 +6.690786402e+01 +6.690786402e+01 -5.4109e-01 +1.1255e+00 -2.6083e+00
107 +6.024265363e+00 +6.024265363e+00 +5.759426536e+01 +5.759426536e+01 +4.0933e-01 +1.1216e+00 -2.6016e+00
114 +2.445617464e+00 +2.445617464e+00 +5.401561746e+01 +5.401561746e+01 +2.4530e-01 +1.2853e+00 -2.6865e+00
126 +5.696087821e-01 +5.696087821e-01 +5.213960878e+01 +5.213960878e+01 +7.0162e-01 +1.3500e+00 -2.6905e+00
137 +4.279138036e-01 +4.279138036e-01 +5.199791380e+01 +5.199791380e+01 +1.6777e+00 +1.2820e+00 -2.6321e+00
161 +3.322934898e-01 +3.322934898e-01 +5.190229349e+01 +5.190229349e+01 +8.4879e-01 +1.3632e+00 -2.7293e+00
