% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.386956331e+02 +1.386956331e+02 +2.413056331e+02 +2.413056331e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1098 +1.376246560e+02 +1.376246560e+02 +2.402346560e+02 +2.402346560e+02 -1.1545e+00 +3.5374e-01 +2.5549e+00 +1.7200e+00 -7.7799e-01 -4.1026e-01 +3.4045e+00 -1.1655e+00 +2.5550e+00 +2.0444e+00
1129 +1.196095065e+02 +1.196095065e+02 +2.222195065e+02 +2.222195065e+02 -6.3676e-01 -1.4452e-01 +1.7701e+00 +2.9015e+00 -1.7162e+00 +1.0825e+00 +2.8712e+00 -6.0786e-01 +1.7913e+00 +1.3569e+00
1212 +1.157866214e+02 +1.157866214e+02 +2.183966214e+02 +2.183966214e+02 -3.8807e-01 -3.6101e-01 +5.0657e-01 +1.0821e+00 -1.4851e+00 +2.0433e-01 +2.6992e+00 -1.1961e+00 +2.3059e+00 +1.9042e+00
1289 +1.131234556e+02 +1.131234556e+02 +2.157334556e+02 +2.157334556e+02 +6.7329e-01 -2.1351e+00 -3.6063e+00 +2.7163e+00 -1.0237e+00 +4.6966e-01 +1.8936e+00 +4.0704e-01 +2.9788e-01 +2.3210e+00
1315 +9.080529076e+01 +9.080529076e+01 +1.934152908e+02 +1.934152908e+02 -3.4442e-01 +4.8388e-01 -2.6073e+00 +1.6207e+00 -2.3469e+00 +1.3645e+00 +1.9479e+00 -1.0388e+00 +6.1577e-01 +1.4933e+00
1852 +8.865875890e+01 +8.865875890e+01 +1.912687589e+02 +1.912687589e+02 -2.1025e+00 -9.3639e-01 -1.1760e+00 +1.8658e+00 -3.4190e+00 +1.6277e+00 +1.8267e+00 -2.0358e+00 +1.8316e+00 +2.3825e+00
1954 +7.606155708e+01 +7.606155708e+01 +1.786715571e+02 +1.786715571e+02 -1.6727e+00 -4.3653e-01 +3.8794e-01 +1.3028e+00 -1.9542e+00 +1.8447e+00 +7.7102e-01 -1.6379e+00 +7.6075e-01 +1.4711e+00
2187 +5.964270081e+01 +5.964270081e+01 +1.622527008e+02 +1.622527008e+02 -7.2746e-01 -2.0612e-01 +1.9447e-01 +2.1842e+00 -2.3512e+00 +1.6297e+00 +9.1264e-01 -1.3426e+00 +4.1559e-01 +1.3162e+00
3121 +4.435644796e+01 +4.435644796e+01 +1.469664480e+02 +1.469664480e+02 -1.2657e+00 -6.8525e-01 -1.9118e+00 +2.1112e+00 -1.2796e+00 +1.1161e+00 +1.3696e+00 -5.9141e-01 +1.5746e+00 +1.1413e+00
