% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.170744060e+05 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.328640219e+04 +6.328640219e+04 +6.332230219e+04 +6.332230219e+04 +3.0682e+00 +1.7443e+00 +3.2225e+00 -4.0510e+00 -4.8534e+00 -4.6734e+00 -4.4117e+00 -2.6735e+00 -4.6307e+00 -9.2866e-02
53 +6.305878438e+04 +6.305878438e+04 +6.309468438e+04 +6.309468438e+04 +3.0729e+00 +1.7120e+00 +3.2225e+00 -3.9924e+00 -4.8634e+00 -4.6913e+00 -4.4183e+00 -2.6683e+00 -4.6282e+00 -6.2234e-02
138 +6.007937424e+04 +6.007937424e+04 +6.011527424e+04 +6.011527424e+04 +3.0520e+00 +1.7924e+00 +3.2235e+00 -3.8204e+00 -4.8630e+00 -4.6395e+00 -4.3941e+00 -2.6737e+00 -4.6380e+00 -7.0296e-02
153 +4.753036621e+04 +4.753036621e+04 +4.756626621e+04 +4.756626621e+04 +3.0559e+00 +1.7432e+00 +3.2224e+00 -3.4230e+00 -4.8668e+00 -4.6009e+00 -4.4103e+00 -2.6422e+00 -4.6263e+00 -9.0943e-02
164 +3.408466042e+04 +3.408466042e+04 +3.412056042e+04 +3.412056042e+04 +3.0940e+00 +1.7408e+00 +3.2226e+00 -2.9442e+00 -4.8354e+00 -4.5424e+00 -4.4101e+00 -2.6591e+00 -4.6238e+00 -7.2524e-03
241 +3.335948820e+04 +3.335948820e+04 +3.339538820e+04 +3.339538820e+04 +2.9746e+00 +1.7616e+00 +3.2237e+00 -2.7985e+00 -4.8610e+00 -4.6694e+00 -4.4414e+00 -2.6557e+00 -4.6205e+00 -3.9187e-02
268 +3.232827376e+04 +3.232827376e+04 +3.236417376e+04 +3.236417376e+04 +3.0540e+00 +1.8164e+00 +3.2227e+00 -2.9497e+00 -4.8663e+00 -4.6357e+00 -4.4131e+00 -2.6516e+00 -4.6338e+00 +2.7850e-01
282 +1.166327339e+04 +1.166327339e+04 +1.169917339e+04 +1.169917339e+04 +3.0678e+00 +1.8220e+00 +3.2227e+00 -1.5114e+00 -4.8439e+00 -4.5554e+00 -4.4871e+00 -2.7060e+00 -4.6237e+00 +1.9330e-01
327 +4.668833879e+03 +4.668833879e+03 +4.704733879e+03 +4.704733879e+03 +2.8749e+00 +1.8358e+00 +3.2234e+00 -5.6056e-01 -4.8447e+00 -5.0201e+00 -4.4388e+00 -2.6606e+00 -4.6247e+00 +3.7151e-01
329 +4.350857536e+03 +4.350857536e+03 +4.386757536e+03 +4.386757536e+03 +2.9684e+00 +1.9507e+00 +3.2224e+00 -9.8182e-01 -4.8627e+00 -4.6041e+00 -4.2230e+00 -2.2399e+00 -4.6468e+00 +3.5248e-01
352 +4.248333404e+03 +4.248333404e+03 +4.284233404e+03 +4.284233404e+03 +2.9735e+00 +1.9699e+00 +3.2247e+00 +6.0202e-01 -4.8632e+00 -4.7631e+00 -4.4126e+00 -2.6209e+00 -4.6409e+00 +1.5234e+00
405 +1.965265107e+03 +1.965265107e+03 +2.001165107e+03 +2.001165107e+03 +2.9020e+00 +2.2682e+00 +3.2225e+00 -8.3026e-02 -4.7434e+00 -4.7238e+00 -2.9712e+00 -2.2765e+00 -4.6211e+00 +3.2957e-01
470 +1.761981061e+03 +1.761981061e+03 +1.797881061e+03 +1.797881061e+03 +3.7210e+00 +2.0347e+00 +3.2195e+00 +5.0441e-01 -4.8050e+00 -4.4579e+00 -3.2034e+00 -2.6361e+00 -4.6071e+00 +3.0524e-01
486 +1.679994095e+03 +1.679994095e+03 +1.715894095e+03 +1.715894095e+03 +5.3048e+00 +2.3891e+00 +3.2234e+00 -2.4247e-01 -4.8324e+00 -5.3997e+00 -3.8748e+00 -2.6211e+00 -4.6266e+00 +7.4573e-01
487 +5.404398615e+02 +5.404398615e+02 +5.763398615e+02 +5.763398615e+02 +2.8268e+00 +2.2119e+00 +3.2188e+00 -4.7580e-01 -4.9409e+00 -4.4667e+00 -3.1247e+00 -2.6577e+00 -4.6177e+00 +5.9675e-01
511 +2.449387246e+02 +2.449387246e+02 +2.808387246e+02 +2.808387246e+02 +2.4890e+00 +4.3969e+00 +3.2207e+00 -1.0233e+00 -4.8467e+00 -4.4796e+00 -4.3088e+00 -2.6617e+00 -4.6292e+00 +1.5331e+00
516 +1.095385930e+02 +1.095385930e+02 +1.454385930e+02 +1.454385930e+02 +3.2531e+00 +2.5319e+00 +3.2198e+00 -7.2573e-01 -4.6485e+00 -4.6791e+00 -3.5221e+00 -2.5755e+00 -4.6480e+00 +5.5720e-01
551 +8.143337319e+01 +8.143337319e+01 +1.173333732e+02 +1.173333732e+02 +3.1939e+00 +2.9732e+00 +3.2217e+00 +2.6588e-01 -4.0746e+00 -4.3012e+00 -3.5710e+00 -2.6684e+00 -4.6215e+00 +4.9575e-01
864 +7.196432014e+01 +7.196432014e+01 +1.078643201e+02 +1.078643201e+02 +3.6337e+00 +3.5807e+00 +3.2306e+00 +1.3760e+00 -3.0328e+00 -3.9944e+00 -2.9117e+00 -2.6699e+00 -4.6710e+00 +9.9532e-01
937 +6.579174491e+01 +6.579174491e+01 +1.016917449e+02 +1.016917449e+02 +3.3140e+00 +2.4975e+00 +3.2181e+00 +1.3372e+00 -3.4843e+00 -4.0420e+00 -2.7787e+00 -2.7445e+00 -4.8343e+00 +9.4717e-01
963 +6.430176917e+01 +6.430176917e+01 +1.002017692e+02 +1.002017692e+02 +3.9643e+00 +3.0818e+00 +3.2429e+00 +9.2013e-01 -2.6860e+00 -3.9708e+00 -2.8994e+00 -2.6118e+00 -4.6013e+00 +4.8196e-01
991 +5.981734591e+01 +5.981734591e+01 +9.571734591e+01 +9.571734591e+01 +3.3886e+00 +4.1541e+00 +3.2263e+00 +1.5283e+00 -2.5318e+00 -3.6605e+00 -2.9186e+00 -2.9550e+00 -4.7402e+00 +3.9452e-01
1005 +5.293232288e+01 +5.293232288e+01 +8.883232288e+01 +8.883232288e+01 +3.5825e+00 +2.8632e+00 +3.2149e+00 +1.1522e+00 -2.4220e+00 -3.7185e+00 -3.3366e+00 -2.4871e+00 -4.7004e+00 +2.4337e-01
1081 +4.959439540e+01 +4.959439540e+01 +8.549439540e+01 +8.549439540e+01 +2.9773e+00 +3.3483e+00 +3.1517e+00 +1.2414e+00 -2.8920e+00 -3.6379e+00 -2.8376e+00 -2.7279e+00 -4.7894e+00 +1.7891e-01
1123 +4.086727477e+01 +4.086727477e+01 +7.676727477e+01 +7.676727477e+01 +2.9829e+00 +3.8161e+00 +3.2491e+00 +1.3903e+00 -2.2823e+00 -3.3134e+00 -2.5436e+00 -3.2387e+00 -4.7008e+00 -4.6471e-01
1171 +2.826105713e+01 +2.826105713e+01 +6.416105713e+01 +6.416105713e+01 +3.3147e+00 +2.7918e+00 +3.2534e+00 +1.9778e+00 -2.5613e+00 -3.7738e+00 -1.6353e+00 -2.7250e+00 -4.6064e+00 -9.9737e-01
1400 +2.364501747e+01 +2.364501747e+01 +5.954501747e+01 +5.954501747e+01 +2.6196e+00 +2.8224e+00 +3.2274e+00 +1.5292e+00 -2.1134e+00 -3.0630e+00 -2.0824e+00 -2.3919e+00 -4.6075e+00 -1.1236e+00
1585 +2.318018701e+01 +2.318018701e+01 +5.908018701e+01 +5.908018701e+01 +2.5108e+00 +2.4824e+00 +3.1220e+00 +1.8559e+00 -1.0222e+00 -3.4896e+00 -1.6965e+00 -2.8935e+00 -4.5820e+00 -5.8923e-01
1615 +2.277659092e+01 +2.277659092e+01 +5.867659092e+01 +5.867659092e+01 +2.2777e+00 +2.5994e+00 +3.0787e+00 +1.9751e+00 -1.1944e+00 -3.5546e+00 -1.8153e+00 -2.8865e+00 -4.6652e+00 -7.2848e-01
1780 +1.920464640e+01 +1.920464640e+01 +5.510464640e+01 +5.510464640e+01 +2.7451e+00 +2.6080e+00 +3.1769e+00 +1.7891e+00 -1.5571e+00 -3.4545e+00 -1.8110e+00 -3.2282e+00 -4.2566e+00 -1.2442e+00
