% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.624029901e+03 +1.624029901e+03 +1.653999901e+03 +1.653999901e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
505 +1.540359513e+03 +1.540359513e+03 +1.570329513e+03 +1.570329513e+03 -1.4579e+00 -2.9574e+00 +1.8989e+00 -3.0370e+00 -8.2706e-01 -2.0941e+00 -1.2222e+00 -2.0125e+00 -1.4099e+00 -2.3319e-01
507 +1.490201090e+03 +1.490201090e+03 +1.520171090e+03 +1.520171090e+03 -1.4595e+00 -2.8910e+00 +1.5047e+00 -1.2715e+00 +1.2446e+00 -3.8539e+00 -1.8998e+00 -1.9733e+00 -1.4569e+00 -4.6651e-01
567 +1.441560005e+03 +1.441560005e+03 +1.471530005e+03 +1.471530005e+03 -1.2767e+00 -3.2451e+00 +9.1760e-01 +9.6377e-01 -1.3332e+00 +1.8023e+00 -1.8422e+00 -3.4832e+00 -1.4477e+00 -3.9539e-01
608 +1.305947195e+03 +1.305947195e+03 +1.335917195e+03 +1.335917195e+03 -1.7535e+00 -3.2038e+00 -4.7995e-01 +1.2419e+00 -2.0339e-01 -1.5813e+00 -1.4388e+00 -2.8408e+00 -1.4733e+00 -1.5975e-01
650 +1.206637344e+03 +1.206637344e+03 +1.236607344e+03 +1.236607344e+03 +7.9249e-01 -2.9523e+00 +1.6660e+00 +9.7570e-01 +2.6155e+00 -2.8172e+00 -1.6588e+00 -2.5562e+00 -1.6939e+00 -3.9382e-01
665 +1.176501325e+03 +1.176501325e+03 +1.206471325e+03 +1.206471325e+03 -7.1088e-01 -3.1515e+00 -3.4037e-01 +4.0972e-01 +1.6434e+00 -2.5177e+00 -1.8873e+00 -3.5801e+00 -1.4890e+00 -4.9436e-01
718 +1.030839928e+03 +1.030839928e+03 +1.060809928e+03 +1.060809928e+03 -7.3598e-01 -2.7536e+00 -3.5641e+00 -2.3302e-01 +2.1700e+00 -5.6147e-01 -1.8472e+00 -2.2776e+00 -1.9684e+00 -2.7927e-01
814 +1.016310837e+03 +1.016310837e+03 +1.046280837e+03 +1.046280837e+03 -9.9471e-01 -3.0952e+00 +1.4029e-02 -7.7832e-01 +1.6276e+00 +9.3890e-02 -1.5695e+00 -2.1758e+00 -2.1582e+00 -2.9011e-01
819 +9.778945330e+02 +9.778945330e+02 +1.007864533e+03 +1.007864533e+03 +1.2023e-01 -3.1374e+00 +1.8063e-01 -1.8301e+00 +4.4457e+00 -6.5908e-01 -1.9680e+00 -2.4574e+00 -1.6815e+00 +9.3118e-01
823 +8.841176946e+02 +8.841176946e+02 +9.140876946e+02 +9.140876946e+02 -1.0435e+00 -3.2794e+00 -7.2729e-01 -1.0529e+00 +3.4175e+00 +1.2528e-01 -1.7981e+00 -2.7078e+00 -1.4397e+00 -6.4496e-01
831 +8.214747265e+02 +8.214747265e+02 +8.514447265e+02 +8.514447265e+02 -3.5995e-01 -3.5130e+00 -9.9172e-01 -1.6714e+00 +2.9386e+00 +4.8825e-01 -1.7838e+00 -3.7869e+00 -7.3623e-01 -1.6586e-01
832 +7.752398853e+02 +7.752398853e+02 +8.052098853e+02 +8.052098853e+02 +2.2667e-01 -3.1746e+00 -4.3549e-01 -1.7203e+00 +2.7651e+00 +1.6449e-01 -1.8256e+00 -3.6959e+00 +1.8992e+00 -5.0931e-01
914 +7.541659477e+02 +7.541659477e+02 +7.841359477e+02 +7.841359477e+02 -2.6369e-01 -3.1067e+00 -1.2897e+00 -1.3400e+00 +2.8338e+00 +6.7700e-01 -1.9593e+00 -3.0069e+00 -1.3627e+00 +5.5838e-02
926 +7.175056729e+02 +7.175056729e+02 +7.474756729e+02 +7.474756729e+02 +4.0123e-01 -3.0413e+00 -1.1777e+00 -7.9369e-01 +4.1082e+00 +5.2588e-01 -1.9473e+00 -2.9121e+00 -1.6141e+00 +3.8498e-02
930 +6.596194274e+02 +6.596194274e+02 +6.895894274e+02 +6.895894274e+02 +1.6388e+00 -3.0735e+00 -9.2218e-01 +6.3282e-01 +3.4414e+00 +8.6922e-01 -2.0915e+00 -2.8377e+00 -1.3685e+00 -3.8238e-02
979 +6.359327878e+02 +6.359327878e+02 +6.659027878e+02 +6.659027878e+02 +4.3904e-02 -3.1051e+00 -1.3955e+00 -1.0159e+00 +2.6419e+00 +4.8596e-01 -1.9402e+00 -3.1772e+00 +9.2331e-01 -4.6618e-01
1003 +5.742467301e+02 +5.742467301e+02 +6.042167301e+02 +6.042167301e+02 +3.1831e-01 -3.1566e+00 -1.6988e+00 -7.0257e-01 +3.1940e+00 +1.5179e+00 -1.9501e+00 -3.3520e+00 +9.3358e-02 +8.4639e-02
1004 +5.229794187e+02 +5.229794187e+02 +5.529494187e+02 +5.529494187e+02 +6.0001e-01 -2.8918e+00 -1.7895e+00 -3.4820e-01 +2.7939e+00 +1.5427e+00 -2.0040e+00 -2.8886e+00 +1.1541e+00 -7.4196e-01
