% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.885484536e+01 +6.885484536e+01 +1.714648454e+02 +1.714648454e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.955373779e+01 +7.955373779e+01 +1.728537378e+02 +1.728537378e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +7.093181539e+01 +7.093181539e+01 +1.642318154e+02 +1.642318154e+02 -4.8035e+00 +2.9866e-01 -5.6674e-01 +2.4333e+00 +3.1320e+00
19 +6.629993402e+01 +6.629993402e+01 +1.595999340e+02 +1.595999340e+02 -4.8038e+00 +2.9414e-01 -5.6721e-01 +2.4398e+00 +3.1313e+00
25 +5.817068303e+01 +5.817068303e+01 +1.514706830e+02 +1.514706830e+02 -4.7949e+00 +2.6397e-01 -5.6681e-01 +2.4538e+00 +3.1302e+00
42 +5.303162380e+01 +5.303162380e+01 +1.463316238e+02 +1.463316238e+02 -4.8030e+00 +2.7276e-01 -5.6746e-01 +2.4453e+00 +3.1317e+00
113 +4.668646623e+01 +4.668646623e+01 +1.399864662e+02 +1.399864662e+02 -4.7567e+00 +2.6686e-01 -5.6680e-01 +2.4572e+00 +3.1307e+00
119 +4.301024587e+01 +4.301024587e+01 +1.363102459e+02 +1.363102459e+02 -4.7330e+00 +2.6883e-01 -5.6745e-01 +2.4500e+00 +3.1355e+00
151 +4.002601436e+01 +4.002601436e+01 +1.333260144e+02 +1.333260144e+02 -4.7315e+00 +2.6826e-01 -5.6769e-01 +2.4683e+00 +3.1391e+00
154 +3.666337612e+01 +3.666337612e+01 +1.299633761e+02 +1.299633761e+02 -4.7303e+00 +2.7650e-01 -5.6709e-01 +2.4661e+00 +3.1336e+00
243 +3.599734564e+01 +3.599734564e+01 +1.292973456e+02 +1.292973456e+02 -4.7238e+00 +2.7785e-01 -5.6931e-01 +2.4619e+00 +3.1267e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.630173598e+01 +9.630173598e+01 +1.099417360e+02 +1.099417360e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
226 +9.519734146e+01 +9.519734146e+01 +1.088373415e+02 +1.088373415e+02 -3.8864e+00 +7.9501e-01 -4.4252e+00 -3.5270e+00 -3.5295e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.865562670e+01 +5.865562670e+01 +2.534556267e+02 +2.534556267e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.504320291e+01 +9.504320291e+01 -3.854679709e+01 -3.854679709e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.955000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.328360888e+01 +7.328360888e+01 +9.283360888e+01 +9.283360888e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 +7.152309529e+01 +7.152309529e+01 +9.107309529e+01 +9.107309529e+01 -1.6887e+00 -3.6964e+00 -1.6712e+00 +2.9612e+00 -2.5119e+00
32 +5.032023643e+01 +5.032023643e+01 +6.987023643e+01 +6.987023643e+01 -1.6974e+00 -3.6849e+00 -1.6398e+00 +3.0008e+00 -2.5064e+00
56 +4.832756253e+01 +4.832756253e+01 +6.787756253e+01 +6.787756253e+01 -1.6954e+00 -3.6946e+00 -1.6604e+00 +2.9838e+00 -2.5208e+00
91 +4.605677300e+01 +4.605677300e+01 +6.560677300e+01 +6.560677300e+01 -1.6937e+00 -3.6856e+00 -1.6622e+00 +2.9889e+00 -2.5100e+00
98 +4.450881053e+01 +4.450881053e+01 +6.405881053e+01 +6.405881053e+01 -1.6976e+00 -3.6805e+00 -1.6630e+00 +2.9963e+00 -2.5103e+00
% function evaluation | noise-free fitness - Fopt (-1.307000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.670286701e+01 +8.670286701e+01 +7.363286701e+01 +7.363286701e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +8.382983687e+01 +8.382983687e+01 +7.075983687e+01 +7.075983687e+01 +7.5681e-02 -3.2197e+00 +8.6037e-01 -1.2360e+00 -1.0176e+00
8 +6.759545134e+01 +6.759545134e+01 +5.452545134e+01 +5.452545134e+01 +6.6862e-02 -3.2462e+00 +8.5913e-01 -1.2367e+00 -1.1028e+00
28 +6.233389349e+01 +6.233389349e+01 +4.926389349e+01 +4.926389349e+01 +1.0819e-01 -3.2139e+00 +8.6305e-01 -1.2361e+00 -1.0772e+00
30 +5.553113901e+01 +5.553113901e+01 +4.246113901e+01 +4.246113901e+01 +1.3449e-01 -3.2194e+00 +8.2953e-01 -1.2363e+00 -1.0848e+00
54 +4.828108593e+01 +4.828108593e+01 +3.521108593e+01 +3.521108593e+01 +1.2528e-01 -3.2229e+00 +8.5418e-01 -1.2372e+00 -1.1503e+00
93 +4.467772129e+01 +4.467772129e+01 +3.160772129e+01 +3.160772129e+01 +1.0685e-01 -3.1988e+00 +8.8418e-01 -1.2417e+00 -1.1641e+00
94 +4.418906690e+01 +4.418906690e+01 +3.111906690e+01 +3.111906690e+01 +1.2690e-01 -3.2275e+00 +8.5985e-01 -1.2379e+00 -1.1299e+00
101 +3.613610747e+01 +3.613610747e+01 +2.306610747e+01 +2.306610747e+01 +1.1480e-01 -3.2184e+00 +8.8502e-01 -1.2392e+00 -1.1516e+00
120 +3.424431292e+01 +3.424431292e+01 +2.117431292e+01 +2.117431292e+01 +1.1830e-01 -3.2156e+00 +8.7643e-01 -1.2387e+00 -1.1120e+00
153 +3.319993729e+01 +3.319993729e+01 +2.012993729e+01 +2.012993729e+01 +1.1801e-01 -3.2127e+00 +8.6342e-01 -1.2388e+00 -1.1325e+00
154 +3.071890531e+01 +3.071890531e+01 +1.764890531e+01 +1.764890531e+01 +1.1087e-01 -3.2113e+00 +8.6590e-01 -1.2413e+00 -1.1498e+00
232 +3.019343765e+01 +3.019343765e+01 +1.712343765e+01 +1.712343765e+01 +1.0734e-01 -3.2129e+00 +8.7303e-01 -1.2411e+00 -1.1393e+00
% function evaluation | noise-free fitness - Fopt (7.965000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.421476392e+01 +6.421476392e+01 +1.438647639e+02 +1.438647639e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (1.160000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.925855753e+01 +6.925855753e+01 +7.041855753e+01 +7.041855753e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.407100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.067245377e+02 +1.067245377e+02 +3.474345377e+02 +3.474345377e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.707900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.023862490e+01 +7.023862490e+01 -2.005513751e+02 -2.005513751e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.364952064e+01 +6.364952064e+01 -2.071404794e+02 -2.071404794e+02 +1.5314e-01 +4.8140e-01 +5.4549e-01 +3.4814e+00 -1.2184e+00
13 +6.124699189e+01 +6.124699189e+01 -2.095430081e+02 -2.095430081e+02 +1.7506e-01 +4.7579e-01 +5.5196e-01 +3.4629e+00 -1.2525e+00
20 +5.450620344e+01 +5.450620344e+01 -2.162837966e+02 -2.162837966e+02 +1.5946e-01 +4.7681e-01 +5.6363e-01 +3.4821e+00 -1.2403e+00
40 +5.194847387e+01 +5.194847387e+01 -2.188415261e+02 -2.188415261e+02 +1.4753e-01 +4.7735e-01 +5.6294e-01 +3.4794e+00 -1.1262e+00
54 +4.536487278e+01 +4.536487278e+01 -2.254251272e+02 -2.254251272e+02 +1.5361e-01 +4.9604e-01 +4.3406e-01 +3.3845e+00 -1.1699e+00
94 +4.322995452e+01 +4.322995452e+01 -2.275600455e+02 -2.275600455e+02 +1.3553e-01 +4.8952e-01 +5.3209e-01 +3.4770e+00 -1.1400e+00
224 +3.655139343e+01 +3.655139343e+01 -2.342386066e+02 -2.342386066e+02 +2.2520e-02 +3.3536e-01 +1.5045e-01 +3.1494e+00 -1.3850e+00
% function evaluation | noise-free fitness - Fopt (2.612000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.969886865e+01 +7.969886865e+01 +1.058188687e+02 +1.058188687e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.252000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.628387555e+01 +9.628387555e+01 +3.376387555e+01 +3.376387555e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
247 +9.189023938e+01 +9.189023938e+01 +2.937023938e+01 +2.937023938e+01 -2.4707e+00 +7.9397e-01 +8.6116e-01 -4.9843e+00 -9.6366e-02
% function evaluation | noise-free fitness - Fopt (-2.438600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.214432870e+01 +6.214432870e+01 -1.817156713e+02 -1.817156713e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-9.475000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.621206697e+01 +9.621206697e+01 -8.512879330e+02 -8.512879330e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
215 +9.136137728e+01 +9.136137728e+01 -8.561386227e+02 -8.561386227e+02 +1.7961e+00 -4.5046e+00 +4.4353e+00 +1.9064e+00 -7.7578e-01
237 +7.468600260e+01 +7.468600260e+01 -8.728139974e+02 -8.728139974e+02 +1.8268e+00 -3.4880e+00 +3.9211e+00 +2.1076e+00 -5.3204e-01
