% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.523086186e+07 +4.523086186e+07 +4.523024075e+07 +4.523024075e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
906 +4.390165737e+07 +4.390165737e+07 +4.390103626e+07 +4.390103626e+07 -9.5544e-01 +3.3599e+00 +1.2615e+00 -8.0640e-01 +3.2300e+00 -3.4057e+00 +4.2238e+00 -1.3595e+00 -6.8060e-01 +5.0802e-01
1015 +4.248393782e+07 +4.248393782e+07 +4.248331671e+07 +4.248331671e+07 -1.1836e+00 +3.4407e+00 +1.0687e+00 -2.8669e-01 +3.1395e+00 -2.1982e+00 +4.3295e+00 -2.4117e+00 -9.9861e-01 -4.1153e-01
1017 +3.843633133e+07 +3.843633133e+07 +3.843571022e+07 +3.843571022e+07 -7.2303e-01 +3.3482e+00 +1.4519e+00 -6.3459e-01 +3.2447e+00 -3.5724e+00 +4.1563e+00 -1.4949e+00 +4.9549e-01 +4.1039e-01
1060 +3.685375233e+07 +3.685375233e+07 +3.685313122e+07 +3.685313122e+07 -3.1102e-01 +3.4225e+00 +1.4710e+00 -1.5782e+00 +3.1834e+00 -3.5319e+00 +4.1775e+00 -5.4471e-01 +1.4744e-01 -2.3048e-02
1107 +3.461502429e+07 +3.461502429e+07 +3.461440318e+07 +3.461440318e+07 -8.8472e-01 +3.4998e+00 +8.7431e-01 -7.9718e-01 +3.1895e+00 -3.0635e+00 +4.2049e+00 -6.3573e-01 -3.7186e-02 +5.6464e-03
1120 +3.215387938e+07 +3.215387938e+07 +3.215325827e+07 +3.215325827e+07 -1.0150e+00 +3.6125e+00 +1.5856e+00 -1.3107e+00 +3.1985e+00 -2.4413e+00 +4.2442e+00 -1.8957e+00 +4.5755e-01 +3.5429e-01
1133 +3.054963150e+07 +3.054963150e+07 +3.054901039e+07 +3.054901039e+07 -8.9116e-01 +3.2318e+00 +1.2906e+00 -1.3107e+00 +3.1995e+00 -2.9054e+00 +3.7697e+00 -1.7129e+00 -1.0340e-01 +7.8538e-02
1178 +2.714739060e+07 +2.714739060e+07 +2.714676949e+07 +2.714676949e+07 -2.7479e+00 +3.4693e+00 +1.2610e+00 -8.1326e-01 +3.3877e+00 -2.1281e+00 +3.3759e+00 -2.5476e+00 +2.3512e+00 -1.9930e-02
1203 +2.617646786e+07 +2.617646786e+07 +2.617584675e+07 +2.617584675e+07 -9.6187e-01 +3.4579e+00 +1.3685e+00 -1.2887e+00 +3.2440e+00 -2.4182e+00 +3.9243e+00 -1.0461e+00 +8.9261e-01 -9.3322e-01
1215 +2.054333256e+07 +2.054333256e+07 +2.054271145e+07 +2.054271145e+07 -2.7706e+00 +3.1370e+00 +1.4438e+00 -1.0009e+00 +3.1839e+00 -1.7350e+00 +2.4308e+00 -1.2677e+00 +1.0082e+00 -6.9210e-01
1283 +1.969834458e+07 +1.969834458e+07 +1.969772347e+07 +1.969772347e+07 -1.2349e+00 +3.4507e+00 +9.3525e-01 -1.0697e+00 +3.0500e+00 -1.8645e+00 +2.3537e+00 -2.8573e+00 +4.0794e-01 -5.6218e-01
1305 +1.947166308e+07 +1.947166308e+07 +1.947104197e+07 +1.947104197e+07 -6.9513e-01 +3.5063e+00 +9.3569e-01 -8.6162e-01 +2.8485e+00 -1.1118e+00 +3.5455e+00 -1.5282e+00 +1.6508e+00 -9.7899e-01
1308 +1.891676158e+07 +1.891676158e+07 +1.891614047e+07 +1.891614047e+07 -1.1217e+00 +3.5696e+00 +9.3004e-01 -1.3081e+00 +3.1560e+00 -1.8377e+00 +3.2071e+00 -2.3800e+00 +1.0903e+00 -5.4596e-01
1333 +1.630609840e+07 +1.630609840e+07 +1.630547729e+07 +1.630547729e+07 -1.3876e+00 +3.5558e+00 +8.2299e-01 -1.2659e+00 +3.1527e+00 -1.1884e+00 +3.1411e+00 -8.4236e-01 +1.2050e+00 -1.1935e+00
1380 +1.360917632e+07 +1.360917632e+07 +1.360855521e+07 +1.360855521e+07 -1.9279e+00 +3.6332e+00 -7.6829e-01 -2.2602e+00 +3.1877e+00 -1.7735e+00 +3.1817e+00 -1.4951e+00 +2.0259e+00 +9.9781e-02
1447 +1.181999380e+07 +1.181999380e+07 +1.181937269e+07 +1.181937269e+07 -8.2169e-01 +3.7658e+00 +1.1635e+00 -1.4855e+00 +3.0582e+00 -4.6401e-02 +1.2054e+00 -1.2217e+00 +2.2875e+00 -7.8203e-01
1456 +1.043590503e+07 +1.043590503e+07 +1.043528392e+07 +1.043528392e+07 -1.4097e+00 +3.7588e+00 +3.4300e-01 -1.9033e+00 +2.9699e+00 -1.3552e-01 +2.5977e+00 -8.8984e-01 +1.4950e+00 -1.2363e+00
1461 +8.580271008e+06 +8.580271008e+06 +8.579649898e+06 +8.579649898e+06 -9.4767e-01 +3.4690e+00 -1.9281e+00 -1.5334e+00 +3.0504e+00 -1.0884e+00 +2.7101e+00 -7.6712e-01 +2.0470e+00 -8.2666e-01
1473 +7.538612872e+06 +7.538612872e+06 +7.537991762e+06 +7.537991762e+06 -1.3281e+00 +3.5005e+00 -5.2991e-01 -1.8126e+00 +2.9998e+00 -1.1442e+00 +2.7561e+00 -5.8335e-01 +2.0843e+00 -4.7109e-01
1506 +5.835403241e+06 +5.835403241e+06 +5.834782131e+06 +5.834782131e+06 -2.1062e+00 +3.6668e+00 -2.1036e-01 -2.1326e+00 +3.2280e+00 -1.5982e+00 +2.1056e+00 -7.3935e-01 +2.1633e+00 -8.1138e-01
1525 +4.607501779e+06 +4.607501779e+06 +4.606880669e+06 +4.606880669e+06 -1.4864e+00 +3.7399e+00 -1.0585e-01 -1.6898e+00 +3.0452e+00 -1.0398e+00 +1.4323e+00 -7.4314e-01 +1.9806e+00 -4.1656e-01
1545 +3.118198081e+06 +3.118198081e+06 +3.117576971e+06 +3.117576971e+06 -1.4200e+00 +3.8890e+00 -5.7655e-01 -1.6329e+00 +3.0277e+00 -9.4489e-01 +1.3812e+00 -8.8991e-01 +2.3458e+00 -7.7401e-01
1561 +2.929592653e+06 +2.929592653e+06 +2.928971543e+06 +2.928971543e+06 -8.0107e-01 +3.7875e+00 -1.4963e+00 -2.4576e+00 +3.0577e+00 -1.2244e+00 +1.3298e+00 -1.1827e+00 +1.9110e+00 -1.1395e-01
1563 +2.636488531e+06 +2.636488531e+06 +2.635867421e+06 +2.635867421e+06 -1.8225e+00 +3.9719e+00 -1.2329e+00 -2.0720e+00 +3.0527e+00 -2.0684e-01 +1.7729e+00 -6.9276e-01 +2.3083e+00 -2.7124e-01
1622 +2.464015283e+06 +2.464015283e+06 +2.463394173e+06 +2.463394173e+06 -8.9194e-01 +3.7967e+00 -1.0892e+00 -3.0213e+00 +3.0426e+00 -1.3940e+00 +1.6667e+00 -8.8828e-01 +2.2776e+00 -6.6352e-01
1626 +1.804996935e+06 +1.804996935e+06 +1.804375825e+06 +1.804375825e+06 -1.4096e+00 +3.7224e+00 -1.3049e+00 -2.5907e+00 +3.0380e+00 -9.1063e-01 +1.7070e+00 -9.3263e-01 +2.0163e+00 -9.1923e-01
1779 +1.578369544e+06 +1.578369544e+06 +1.577748434e+06 +1.577748434e+06 -1.4283e+00 +3.9160e+00 -1.7388e+00 -2.4673e+00 +2.8508e+00 -2.6314e-01 +1.5058e+00 -6.9349e-01 +2.2060e+00 -3.0956e-01
1845 +1.415021031e+06 +1.415021031e+06 +1.414399921e+06 +1.414399921e+06 -1.4146e+00 +3.9664e+00 -1.2408e+00 -2.4754e+00 +3.0010e+00 -1.0778e+00 +1.4387e+00 -7.8015e-01 +2.2319e+00 -1.1129e+00
1849 +1.207884808e+06 +1.207884808e+06 +1.207263698e+06 +1.207263698e+06 -1.6368e+00 +3.9100e+00 -1.1942e+00 -2.2376e+00 +3.0037e+00 -9.5468e-01 +1.4409e+00 -7.3533e-01 +2.7545e+00 -8.7321e-01
1869 +1.102727754e+06 +1.102727754e+06 +1.102106644e+06 +1.102106644e+06 -1.4272e+00 +3.7696e+00 -1.6415e+00 -2.4320e+00 +2.9395e+00 -6.1644e-01 +1.5659e+00 -8.8106e-01 +2.6686e+00 -1.0941e+00
1904 +1.059355486e+06 +1.059355486e+06 +1.058734376e+06 +1.058734376e+06 -1.5729e+00 +3.7566e+00 -1.1781e+00 -2.3727e+00 +2.9645e+00 -7.0066e-01 +1.4459e+00 -7.2928e-01 +2.5201e+00 -7.0216e-01
1906 +1.017040888e+06 +1.017040888e+06 +1.016419778e+06 +1.016419778e+06 -1.5400e+00 +3.7728e+00 -1.3055e+00 -2.3478e+00 +2.9144e+00 -9.4608e-01 +1.5144e+00 -8.1728e-01 +2.6348e+00 -7.1591e-01
1953 +9.197755108e+05 +9.197755108e+05 +9.191544008e+05 +9.191544008e+05 -1.3012e+00 +3.8530e+00 -1.4708e+00 -2.4433e+00 +2.9361e+00 -6.9034e-01 +1.4707e+00 -7.8654e-01 +2.4815e+00 -8.8502e-01
1958 +7.999668830e+05 +7.999668830e+05 +7.993457730e+05 +7.993457730e+05 -1.5953e+00 +3.9368e+00 -1.3888e+00 -2.7974e+00 +2.9508e+00 -1.0234e+00 +1.4689e+00 -8.9586e-01 +2.5816e+00 -8.3289e-01
1959 +4.042502848e+05 +4.042502848e+05 +4.036291748e+05 +4.036291748e+05 -1.2592e+00 +3.9512e+00 -1.6500e+00 -2.5645e+00 +2.9488e+00 -8.0531e-01 +1.1593e+00 -8.4193e-01 +2.7000e+00 -5.9481e-01
2014 +2.782453838e+05 +2.782453838e+05 +2.776242738e+05 +2.776242738e+05 -1.5323e+00 +3.9348e+00 -1.4638e+00 -2.6843e+00 +2.9095e+00 -8.6497e-01 +1.1511e+00 -8.1934e-01 +2.6299e+00 -7.7291e-01
2168 +2.715551340e+05 +2.715551340e+05 +2.709340240e+05 +2.709340240e+05 -1.4235e+00 +3.8665e+00 -1.7813e+00 -2.7449e+00 +2.9372e+00 -8.7514e-01 +8.2310e-01 -8.2256e-01 +2.8705e+00 -9.9471e-01
2193 +1.885141871e+05 +1.885141871e+05 +1.878930771e+05 +1.878930771e+05 -1.4976e+00 +3.8946e+00 -1.6197e+00 -2.6603e+00 +2.9205e+00 -7.5268e-01 +1.1191e+00 -7.3617e-01 +2.6909e+00 -6.6522e-01
2219 +1.690590080e+05 +1.690590080e+05 +1.684378980e+05 +1.684378980e+05 -1.5013e+00 +3.9468e+00 -1.8145e+00 -2.8758e+00 +2.9150e+00 -6.6040e-01 +9.9948e-01 -7.9199e-01 +2.6827e+00 -5.8066e-01
2223 +1.642180728e+05 +1.642180728e+05 +1.635969628e+05 +1.635969628e+05 -1.4078e+00 +3.8388e+00 -1.6265e+00 -2.8130e+00 +2.8674e+00 -8.7746e-01 +9.7206e-01 -8.2475e-01 +2.6358e+00 -7.6259e-01
