% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.352046650e+01 +1.352046650e+01 +5.430046650e+01 +5.430046650e+01 +0.0000e+00 +0.0000e+00
35 +1.258050917e+01 +1.258050917e+01 +5.336050917e+01 +5.336050917e+01 +2.2552e+00 +4.5375e+00
43 +1.130207695e+01 +1.130207695e+01 +5.208207695e+01 +5.208207695e+01 +2.3734e+00 +4.5942e+00
45 +1.064315127e+01 +1.064315127e+01 +5.142315127e+01 +5.142315127e+01 +2.2647e+00 +4.5093e+00
46 +4.717166148e+00 +4.717166148e+00 +4.549716615e+01 +4.549716615e+01 +2.3311e+00 +4.3338e+00
58 +2.666995770e+00 +2.666995770e+00 +4.344699577e+01 +4.344699577e+01 +2.3387e+00 +4.1718e+00
74 +2.381926663e+00 +2.381926663e+00 +4.316192666e+01 +4.316192666e+01 +2.2519e+00 +4.1234e+00
90 +2.312100190e+00 +2.312100190e+00 +4.309210019e+01 +4.309210019e+01 +2.2346e+00 +4.0971e+00
132 +2.248079720e+00 +2.248079720e+00 +4.302807972e+01 +4.302807972e+01 +2.1861e+00 +4.0871e+00
135 +2.237447080e+00 +2.237447080e+00 +4.301744708e+01 +4.301744708e+01 +2.2055e+00 +4.0356e+00
144 +2.138248881e+00 +2.138248881e+00 +4.291824888e+01 +4.291824888e+01 +2.1505e+00 +3.9969e+00
164 +2.095985309e+00 +2.095985309e+00 +4.287598531e+01 +4.287598531e+01 +2.1171e+00 +3.9913e+00
189 +2.087580478e+00 +2.087580478e+00 +4.286758048e+01 +4.286758048e+01 +2.1005e+00 +3.9979e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.007714199e+01 +1.007714199e+01 +8.477141989e+00 +8.477141989e+00 +0.0000e+00 +0.0000e+00
2 +8.750350918e+00 +8.750350918e+00 +7.150350918e+00 +7.150350918e+00 -4.4672e+00 -2.2282e+00
7 +8.619139908e+00 +8.619139908e+00 +7.019139908e+00 +7.019139908e+00 -4.4696e+00 -2.1989e+00
