% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.402094080e+00 +1.402094080e+00 +8.088209408e+01 +8.088209408e+01 +0.0000e+00 +0.0000e+00
84 +2.173523395e-01 +2.173523395e-01 +7.969735234e+01 +7.969735234e+01 -2.1112e-02 -1.5341e+00
144 +2.950307483e-02 +2.950307483e-02 +7.950950307e+01 +7.950950307e+01 +4.2150e-01 -1.1245e+00
180 +2.592413404e-02 +2.592413404e-02 +7.950592413e+01 +7.950592413e+01 +4.1124e-01 -1.1281e+00
193 +2.544245698e-02 +2.544245698e-02 +7.950544246e+01 +7.950544246e+01 +3.9170e-01 -1.2352e+00
196 +2.415682161e-02 +2.415682161e-02 +7.950415682e+01 +7.950415682e+01 +4.0818e-01 -1.1531e+00
206 +6.440909370e-03 +6.440909370e-03 +7.948644091e+01 +7.948644091e+01 +3.3225e-01 -1.1455e+00
215 +3.450476653e-03 +3.450476653e-03 +7.948345048e+01 +7.948345048e+01 +1.9926e-01 -1.1326e+00
231 +8.233718555e-04 +8.233718555e-04 +7.948082337e+01 +7.948082337e+01 +2.7849e-01 -1.1440e+00
237 +4.881210443e-04 +4.881210443e-04 +7.948048812e+01 +7.948048812e+01 +2.4438e-01 -1.1364e+00
252 +4.032289071e-04 +4.032289071e-04 +7.948040323e+01 +7.948040323e+01 +2.3486e-01 -1.1478e+00
262 +3.403691862e-04 +3.403691862e-04 +7.948034037e+01 +7.948034037e+01 +2.3735e-01 -1.1669e+00
266 +2.515252620e-04 +2.515252620e-04 +7.948025153e+01 +7.948025153e+01 +2.3704e-01 -1.1550e+00
268 +1.850819078e-04 +1.850819078e-04 +7.948018508e+01 +7.948018508e+01 +2.3999e-01 -1.1614e+00
276 +4.229312911e-05 +4.229312911e-05 +7.948004229e+01 +7.948004229e+01 +2.5003e-01 -1.1509e+00
314 +5.631232654e-07 +5.631232654e-07 +7.948000056e+01 +7.948000056e+01 +2.5311e-01 -1.1561e+00
376 +3.196586533e-07 +3.196586533e-07 +7.948000032e+01 +7.948000032e+01 +2.5332e-01 -1.1566e+00
382 +2.489145885e-07 +2.489145885e-07 +7.948000025e+01 +7.948000025e+01 +2.5330e-01 -1.1568e+00
384 +2.065646498e-07 +2.065646498e-07 +7.948000021e+01 +7.948000021e+01 +2.5281e-01 -1.1563e+00
386 +9.116521937e-08 +9.116521937e-08 +7.948000009e+01 +7.948000009e+01 +2.5274e-01 -1.1565e+00
392 +1.672381700e-08 +1.672381700e-08 +7.948000002e+01 +7.948000002e+01 +2.5278e-01 -1.1567e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.355193472e+01 +2.355193472e+01 +4.180319347e+02 +4.180319347e+02 +0.0000e+00 +0.0000e+00
103 +1.367856325e+01 +1.367856325e+01 +4.081585632e+02 +4.081585632e+02 -2.0163e-01 -2.7787e+00
107 +1.222634203e+01 +1.222634203e+01 +4.067063420e+02 +4.067063420e+02 -8.8178e-01 -4.6585e+00
113 +1.980704399e+00 +1.980704399e+00 +3.964607044e+02 +3.964607044e+02 -2.4915e+00 -2.8558e+00
124 +7.317178878e-01 +7.317178878e-01 +3.952117179e+02 +3.952117179e+02 -3.1950e+00 -2.4037e+00
129 +2.104284829e-01 +2.104284829e-01 +3.946904285e+02 +3.946904285e+02 -4.1253e+00 -2.4917e+00
135 +1.090369318e-01 +1.090369318e-01 +3.945890369e+02 +3.945890369e+02 -3.7279e+00 -3.1732e+00
143 +4.017913185e-02 +4.017913185e-02 +3.945201791e+02 +3.945201791e+02 -4.0555e+00 -3.0148e+00
150 +1.457375037e-02 +1.457375037e-02 +3.944945738e+02 +3.944945738e+02 -3.8453e+00 -2.9988e+00
152 +4.860514555e-03 +4.860514555e-03 +3.944848605e+02 +3.944848605e+02 -3.9391e+00 -2.9470e+00
169 +2.971645770e-03 +2.971645770e-03 +3.944829716e+02 +3.944829716e+02 -3.9333e+00 -2.9323e+00
250 +2.587609388e-03 +2.587609388e-03 +3.944825876e+02 +3.944825876e+02 -3.9491e+00 -2.8862e+00
252 +1.551722125e-03 +1.551722125e-03 +3.944815517e+02 +3.944815517e+02 -3.9374e+00 -2.8849e+00
265 +1.444179217e-03 +1.444179217e-03 +3.944814442e+02 +3.944814442e+02 -3.9327e+00 -2.8740e+00
266 +3.176846019e-04 +3.176846019e-04 +3.944803177e+02 +3.944803177e+02 -3.8807e+00 -2.8924e+00
284 +2.086507964e-04 +2.086507964e-04 +3.944802087e+02 +3.944802087e+02 -3.8872e+00 -2.8813e+00
292 +1.643086758e-04 +1.643086758e-04 +3.944801643e+02 +3.944801643e+02 -3.8872e+00 -2.8965e+00
293 +1.323857577e-04 +1.323857577e-04 +3.944801324e+02 +3.944801324e+02 -3.9021e+00 -2.9013e+00
298 +4.818319837e-06 +4.818319837e-06 +3.944800048e+02 +3.944800048e+02 -3.8963e+00 -2.8896e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.446913280e+01 +1.446913280e+01 -2.326408672e+02 -2.326408672e+02 +0.0000e+00 +0.0000e+00
56 +1.261476686e+01 +1.261476686e+01 -2.344952331e+02 -2.344952331e+02 -2.2252e+00 +3.3875e+00
66 +1.184882395e+01 +1.184882395e+01 -2.352611761e+02 -2.352611761e+02 -2.3696e+00 +3.3348e+00
75 +1.102317276e+01 +1.102317276e+01 -2.360868272e+02 -2.360868272e+02 -1.9374e+00 +2.9527e+00
79 +9.650693423e+00 +9.650693423e+00 -2.374593066e+02 -2.374593066e+02 -5.0312e+00 +3.0547e+00
86 +5.690881742e+00 +5.690881742e+00 -2.414191183e+02 -2.414191183e+02 -3.1838e+00 +2.5082e+00
94 +6.592182478e-02 +6.592182478e-02 -2.470440782e+02 -2.470440782e+02 -3.9743e+00 +1.6194e-02
120 +2.817385608e-02 +2.817385608e-02 -2.470818261e+02 -2.470818261e+02 -3.7549e+00 +4.1091e-02
125 +2.098097754e-02 +2.098097754e-02 -2.470890190e+02 -2.470890190e+02 -3.8771e+00 +3.2482e-01
128 +1.106123835e-02 +1.106123835e-02 -2.470989388e+02 -2.470989388e+02 -3.7455e+00 +1.1232e-01
139 +3.208034089e-03 +3.208034089e-03 -2.471067920e+02 -2.471067920e+02 -3.8485e+00 +1.7672e-01
142 +2.640451848e-03 +2.640451848e-03 -2.471073595e+02 -2.471073595e+02 -3.7935e+00 +1.5205e-01
147 +1.493307251e-03 +1.493307251e-03 -2.471085067e+02 -2.471085067e+02 -3.7778e+00 +1.7049e-01
157 +3.969601411e-04 +3.969601411e-04 -2.471096030e+02 -2.471096030e+02 -3.7881e+00 +1.8614e-01
160 +2.873021447e-05 +2.873021447e-05 -2.471099713e+02 -2.471099713e+02 -3.8037e+00 +2.0243e-01
190 +9.883206531e-06 +9.883206531e-06 -2.471099901e+02 -2.471099901e+02 -3.7955e+00 +2.0188e-01
220 +1.391828391e-06 +1.391828391e-06 -2.471099986e+02 -2.471099986e+02 -3.7978e+00 +2.0422e-01
257 +5.932702152e-07 +5.932702152e-07 -2.471099994e+02 -2.471099994e+02 -3.7976e+00 +2.0334e-01
262 +5.405680668e-07 +5.405680668e-07 -2.471099995e+02 -2.471099995e+02 -3.7991e+00 +2.0325e-01
265 +3.532850030e-07 +3.532850030e-07 -2.471099996e+02 -2.471099996e+02 -3.7978e+00 +2.0334e-01
267 +3.209898694e-07 +3.209898694e-07 -2.471099997e+02 -2.471099997e+02 -3.7982e+00 +2.0374e-01
274 +1.013247015e-07 +1.013247015e-07 -2.471099999e+02 -2.471099999e+02 -3.7983e+00 +2.0351e-01
282 +3.595636144e-08 +3.595636144e-08 -2.471100000e+02 -2.471100000e+02 -3.7983e+00 +2.0308e-01
292 +2.552019396e-08 +2.552019396e-08 -2.471100000e+02 -2.471100000e+02 -3.7982e+00 +2.0323e-01
306 +2.505072416e-08 +2.505072416e-08 -2.471100000e+02 -2.471100000e+02 -3.7982e+00 +2.0316e-01
337 +2.396748755e-08 +2.396748755e-08 -2.471100000e+02 -2.471100000e+02 -3.7983e+00 +2.0310e-01
342 +2.270672894e-08 +2.270672894e-08 -2.471100000e+02 -2.471100000e+02 -3.7983e+00 +2.0314e-01
343 +3.222908163e-09 +3.222908163e-09 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0315e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.099171840e+00 +2.099171840e+00 -1.499408282e+02 -1.499408282e+02 +0.0000e+00 +0.0000e+00
86 +1.857130802e+00 +1.857130802e+00 -1.501828692e+02 -1.501828692e+02 +2.4923e-01 +1.6288e-01
101 +1.777590455e+00 +1.777590455e+00 -1.502624095e+02 -1.502624095e+02 +4.6163e-01 +3.0758e-01
103 +8.011670457e-01 +8.011670457e-01 -1.512388330e+02 -1.512388330e+02 +5.1143e-01 +1.8655e+00
112 +5.848360275e-01 +5.848360275e-01 -1.514551640e+02 -1.514551640e+02 -1.0305e+00 +1.3776e+00
119 +4.811783885e-01 +4.811783885e-01 -1.515588216e+02 -1.515588216e+02 +1.0161e-01 +8.3650e-01
126 +2.497384248e-01 +2.497384248e-01 -1.517902616e+02 -1.517902616e+02 -3.0503e-01 +9.2570e-01
140 +2.828489998e-02 +2.828489998e-02 -1.520117151e+02 -1.520117151e+02 -3.5866e-01 +1.5651e+00
152 +1.816132542e-02 +1.816132542e-02 -1.520218387e+02 -1.520218387e+02 -2.7835e-01 +1.5583e+00
154 +1.031260430e-02 +1.031260430e-02 -1.520296874e+02 -1.520296874e+02 -3.5630e-01 +1.3753e+00
192 +9.015784598e-03 +9.015784598e-03 -1.520309842e+02 -1.520309842e+02 -3.6020e-01 +1.4432e+00
193 +7.089073834e-03 +7.089073834e-03 -1.520329109e+02 -1.520329109e+02 -3.1578e-01 +1.4928e+00
197 +2.887321971e-03 +2.887321971e-03 -1.520371127e+02 -1.520371127e+02 -3.2079e-01 +1.4279e+00
215 +2.199962118e-03 +2.199962118e-03 -1.520378000e+02 -1.520378000e+02 -2.5455e-01 +1.4692e+00
221 +1.538091887e-04 +1.538091887e-04 -1.520398462e+02 -1.520398462e+02 -2.5538e-01 +1.4203e+00
233 +2.832828523e-05 +2.832828523e-05 -1.520399717e+02 -1.520399717e+02 -2.6395e-01 +1.4282e+00
238 +1.268136018e-05 +1.268136018e-05 -1.520399873e+02 -1.520399873e+02 -2.6638e-01 +1.4275e+00
240 +5.352894448e-07 +5.352894448e-07 -1.520399995e+02 -1.520399995e+02 -2.6693e-01 +1.4233e+00
289 +2.308839555e-07 +2.308839555e-07 -1.520399998e+02 -1.520399998e+02 -2.6722e-01 +1.4245e+00
305 +1.328555754e-07 +1.328555754e-07 -1.520399999e+02 -1.520399999e+02 -2.6756e-01 +1.4241e+00
315 +8.156817444e-08 +8.156817444e-08 -1.520399999e+02 -1.520399999e+02 -2.6748e-01 +1.4240e+00
319 +6.134374075e-08 +6.134374075e-08 -1.520399999e+02 -1.520399999e+02 -2.6732e-01 +1.4242e+00
322 +2.468570415e-08 +2.468570415e-08 -1.520400000e+02 -1.520400000e+02 -2.6732e-01 +1.4241e+00
332 +2.129985432e-08 +2.129985432e-08 -1.520400000e+02 -1.520400000e+02 -2.6732e-01 +1.4241e+00
336 +1.444689701e-08 +1.444689701e-08 -1.520400000e+02 -1.520400000e+02 -2.6732e-01 +1.4240e+00
337 +2.272741995e-09 +2.272741995e-09 -1.520400000e+02 -1.520400000e+02 -2.6721e-01 +1.4240e+00
