% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.076966042e+005 +2.076966042e+005 +2.074867242e+005 +2.074867242e+005 +0.0000e+000 +0.0000e+000
52 +1.361813863e+004 +1.361813863e+004 +1.340825863e+004 +1.340825863e+004 +4.0919e+000 +3.3266e-001
61 +1.304754489e+004 +1.304754489e+004 +1.283766489e+004 +1.283766489e+004 +4.0293e+000 +5.5537e-001
63 +3.761037986e+002 +3.761037986e+002 +1.662237986e+002 +1.662237986e+002 +4.0342e+000 +4.2888e-001
75 +4.423285088e+001 +4.423285088e+001 -1.656471491e+002 -1.656471491e+002 +3.9868e+000 +4.4196e-001
77 +4.623311325e+000 +4.623311325e+000 -2.052566887e+002 -2.052566887e+002 +3.2487e+000 +4.4740e-001
129 +2.076078719e+000 +2.076078719e+000 -2.078039213e+002 -2.078039213e+002 +1.8752e+000 +4.4925e-001
142 +1.280379205e+000 +1.280379205e+000 -2.085996208e+002 -2.085996208e+002 +2.2680e+000 +4.4779e-001
165 +1.148360921e+000 +1.148360921e+000 -2.087316391e+002 -2.087316391e+002 +2.2450e+000 +4.4799e-001
185 +1.060282908e+000 +1.060282908e+000 -2.088197171e+002 -2.088197171e+002 +2.1894e+000 +4.4834e-001
193 +1.035033329e+000 +1.035033329e+000 -2.088449667e+002 -2.088449667e+002 +2.2064e+000 +4.4818e-001
195 +1.019469211e+000 +1.019469211e+000 -2.088605308e+002 -2.088605308e+002 +2.1758e+000 +4.4835e-001
203 +9.274827256e-001 +9.274827256e-001 -2.089525173e+002 -2.089525173e+002 +2.1708e+000 +4.4826e-001
215 +8.227457510e-001 +8.227457510e-001 -2.090572542e+002 -2.090572542e+002 +2.1557e+000 +4.4800e-001
240 +8.002705458e-001 +8.002705458e-001 -2.090797295e+002 -2.090797295e+002 +2.1441e+000 +4.4812e-001
253 +7.819480363e-001 +7.819480363e-001 -2.090980520e+002 -2.090980520e+002 +2.1394e+000 +4.4791e-001
256 +7.707148335e-001 +7.707148335e-001 -2.091092852e+002 -2.091092852e+002 +2.1369e+000 +4.4806e-001
260 +7.583029287e-001 +7.583029287e-001 -2.091216971e+002 -2.091216971e+002 +2.1334e+000 +4.4798e-001
262 +7.353828338e-001 +7.353828338e-001 -2.091446172e+002 -2.091446172e+002 +2.1239e+000 +4.4805e-001
272 +6.649720479e-001 +6.649720479e-001 -2.092150280e+002 -2.092150280e+002 +2.0945e+000 +4.4803e-001
277 +5.597069004e-001 +5.597069004e-001 -2.093202931e+002 -2.093202931e+002 +2.0292e+000 +4.4801e-001
283 +3.889239001e-001 +3.889239001e-001 -2.094910761e+002 -2.094910761e+002 +1.7771e+000 +4.4790e-001
284 +2.722959672e-001 +2.722959672e-001 -2.096077040e+002 -2.096077040e+002 +1.7166e+000 +4.4795e-001
292 +1.433698891e-001 +1.433698891e-001 -2.097366301e+002 -2.097366301e+002 +8.4698e-001 +4.4793e-001
