% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.668714155e+01 +2.668714155e+01 +9.747141552e+00 +9.747141552e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.322384110e+01 +2.322384110e+01 +6.283841105e+00 +6.283841105e+00 +2.4782e+00 -3.3478e+00 -4.9816e+00 +9.4821e-01 -1.0670e+00
3 +2.174992111e+01 +2.174992111e+01 +4.809921114e+00 +4.809921114e+00 +2.4862e+00 -3.3513e+00 -4.9745e+00 +9.4554e-01 -1.0362e+00
28 +2.082690682e+01 +2.082690682e+01 +3.886906824e+00 +3.886906824e+00 +2.4415e+00 -3.3433e+00 -4.9427e+00 +9.4690e-01 -1.0147e+00
79 +2.026865288e+01 +2.026865288e+01 +3.328652876e+00 +3.328652876e+00 +2.4712e+00 -3.3307e+00 -4.9343e+00 +9.4316e-01 -1.0133e+00
83 +1.057058099e+01 +1.057058099e+01 -6.369419008e+00 -6.369419008e+00 +2.4710e+00 -3.3383e+00 -4.5169e+00 +9.4497e-01 -1.0362e+00
233 +8.909316190e+00 +8.909316190e+00 -8.030683810e+00 -8.030683810e+00 +2.4182e+00 -3.3450e+00 -4.4377e+00 +9.7175e-01 -1.0988e+00
285 +6.921457893e+00 +6.921457893e+00 -1.001854211e+01 -1.001854211e+01 +2.4174e+00 -3.3445e+00 -2.9277e+00 +9.8228e-01 +1.5031e-01
358 +6.643386608e+00 +6.643386608e+00 -1.029661339e+01 -1.029661339e+01 +3.7791e+00 -3.3428e+00 -1.7831e+00 +1.0089e+00 -4.4420e-01
478 +6.381273118e+00 +6.381273118e+00 -1.055872688e+01 -1.055872688e+01 +1.1888e+00 -3.3442e+00 -1.9894e+00 +1.5773e+00 -7.7099e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
