% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.048116465e+003 +1.048116465e+003 +1.078086465e+003 +1.078086465e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
160 +9.422419563e+002 +9.422419563e+002 +9.722119563e+002 +9.722119563e+002 -1.8565e+000 +2.8605e+000 -3.6752e-001 -6.9880e-001 -1.2150e+000
174 +9.274379439e+002 +9.274379439e+002 +9.574079439e+002 +9.574079439e+002 -1.8728e+000 +2.7092e+000 -2.8137e-001 -8.9790e-001 -1.2605e+000
177 +8.891653590e+002 +8.891653590e+002 +9.191353590e+002 +9.191353590e+002 -1.7945e+000 +2.7617e+000 -3.3729e-001 -1.0581e+000 -1.2165e+000
184 +7.727624284e+002 +7.727624284e+002 +8.027324284e+002 +8.027324284e+002 -1.8698e+000 +2.8502e+000 -3.2513e-001 -4.3733e+000 -1.2315e+000
190 +7.568055293e+002 +7.568055293e+002 +7.867755293e+002 +7.867755293e+002 -1.9343e+000 +2.6399e+000 -3.8813e-001 -2.4096e+000 -1.2346e+000
197 +7.381459360e+002 +7.381459360e+002 +7.681159360e+002 +7.681159360e+002 -1.7421e+000 +3.3188e+000 -3.6267e-001 -2.6839e+000 -1.2322e+000
214 +7.243091067e+002 +7.243091067e+002 +7.542791067e+002 +7.542791067e+002 -1.7515e+000 +2.7564e+000 -3.4501e-001 -3.6664e+000 -1.2235e+000
261 +7.077017960e+002 +7.077017960e+002 +7.376717960e+002 +7.376717960e+002 -1.6173e+000 +2.5765e+000 -3.5127e-001 -3.1538e+000 -1.2231e+000
268 +6.905374333e+002 +6.905374333e+002 +7.205074333e+002 +7.205074333e+002 -9.5783e-001 +2.5453e+000 -1.7521e-001 -3.2938e+000 -1.2150e+000
300 +6.661130631e+002 +6.661130631e+002 +6.960830631e+002 +6.960830631e+002 -5.3789e-001 +1.8341e+000 -4.5354e-001 -4.1466e+000 -8.3080e-001
301 +6.534055644e+002 +6.534055644e+002 +6.833755644e+002 +6.833755644e+002 +2.7851e-001 +1.5035e+000 -3.0344e-001 -3.2541e+000 -1.2338e+000
330 +6.411593077e+002 +6.411593077e+002 +6.711293077e+002 +6.711293077e+002 -4.0364e-001 +1.8333e+000 -3.4512e-001 -2.6909e+000 -9.1035e-001
334 +6.200711148e+002 +6.200711148e+002 +6.500411148e+002 +6.500411148e+002 -6.9844e-001 +1.8318e+000 -7.4321e-001 -3.1606e+000 -1.1093e+000
356 +6.003236190e+002 +6.003236190e+002 +6.302936190e+002 +6.302936190e+002 -3.2357e-001 +1.2591e+000 -8.2434e-001 -3.5051e+000 -1.0700e+000
391 +5.301095084e+002 +5.301095084e+002 +5.600795084e+002 +5.600795084e+002 +3.4737e-001 +4.4810e-001 -1.0967e+000 -3.2526e+000 -6.9501e-001
431 +5.060382852e+002 +5.060382852e+002 +5.360082852e+002 +5.360082852e+002 -1.0590e-001 +1.0927e+000 -8.7726e-001 -3.0827e+000 +2.3144e-001
462 +4.806831534e+002 +4.806831534e+002 +5.106531534e+002 +5.106531534e+002 +6.0880e-001 +1.4060e+000 -1.2292e+000 -2.6088e+000 +6.3905e-002
478 +4.404755223e+002 +4.404755223e+002 +4.704455223e+002 +4.704455223e+002 +6.9994e-001 +1.1866e+000 -1.3696e+000 -2.9194e+000 +6.2954e-001
555 +4.270435849e+002 +4.270435849e+002 +4.570135849e+002 +4.570135849e+002 +9.6929e-001 +4.5317e-001 -1.3421e+000 -2.6296e+000 +8.7018e-001
558 +3.981240340e+002 +3.981240340e+002 +4.280940340e+002 +4.280940340e+002 +1.1127e+000 +5.2093e-001 -2.2159e+000 -2.9177e+000 +7.1568e-001
561 +3.841927517e+002 +3.841927517e+002 +4.141627517e+002 +4.141627517e+002 -2.6089e-001 -2.1806e-003 -1.8709e+000 -2.6468e+000 +4.9239e-001
579 +3.644130785e+002 +3.644130785e+002 +3.943830785e+002 +3.943830785e+002 +5.9259e-002 +4.0480e-001 -1.6396e+000 -2.8053e+000 +1.0699e+000
599 +3.513225859e+002 +3.513225859e+002 +3.812925859e+002 +3.812925859e+002 +6.8087e-001 -1.4990e+000 -2.1247e+000 -2.7879e+000 +4.3220e-001
609 +2.793377644e+002 +2.793377644e+002 +3.093077644e+002 +3.093077644e+002 +6.9326e-002 -6.5663e-001 -2.2238e+000 -2.5729e+000 +1.6426e+000
633 +2.650573902e+002 +2.650573902e+002 +2.950273902e+002 +2.950273902e+002 -1.0088e-001 -3.1754e-001 -2.4888e+000 -2.9397e+000 +1.7355e+000
653 +2.356598120e+002 +2.356598120e+002 +2.656298120e+002 +2.656298120e+002 -2.7346e-001 +2.1670e+000 -2.0205e+000 -2.3962e+000 +3.2235e+000
661 +2.158109252e+002 +2.158109252e+002 +2.457809252e+002 +2.457809252e+002 +2.9856e-001 +2.4944e-001 -2.4536e+000 -2.2589e+000 +1.9053e+000
714 +2.079210717e+002 +2.079210717e+002 +2.378910717e+002 +2.378910717e+002 +1.6385e-001 +2.4449e-001 -2.2968e+000 -2.4022e+000 +2.5970e+000
727 +1.990913989e+002 +1.990913989e+002 +2.290613989e+002 +2.290613989e+002 +1.1793e-001 +2.1214e-002 -2.9273e+000 -2.6044e+000 +2.3306e+000
746 +1.816165227e+002 +1.816165227e+002 +2.115865227e+002 +2.115865227e+002 +1.9015e-001 +2.2371e-001 -2.4886e+000 -1.9469e+000 +2.4710e+000
