% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300000000e+01 +1.300000000e+01 +1.368300000e+02 +1.368300000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
106 +6.015177555e+00 +6.015177555e+00 +1.298451776e+02 +1.298451776e+02 -3.0819e-01 -5.8389e-01 +1.7626e-02
197 +3.810563248e+00 +3.810563248e+00 +1.276405632e+02 +1.276405632e+02 +4.7458e-01 -1.2126e+00 +2.1060e-01
210 +3.387605575e+00 +3.387605575e+00 +1.272176056e+02 +1.272176056e+02 -3.6036e-01 -9.8467e-01 -7.5732e-02
218 +2.179184442e+00 +2.179184442e+00 +1.260091844e+02 +1.260091844e+02 -3.6603e-01 -6.8878e-01 -1.2927e-01
347 +1.761369140e+00 +1.761369140e+00 +1.255913691e+02 +1.255913691e+02 -5.4951e-01 -4.5802e-01 -6.3380e-02
372 +1.736725087e+00 +1.736725087e+00 +1.255667251e+02 +1.255667251e+02 -4.7698e-01 -5.4971e-01 -6.6144e-02
398 +1.436705764e+00 +1.436705764e+00 +1.252667058e+02 +1.252667058e+02 -4.8433e-01 -4.9336e-01 -7.1180e-02
409 +1.319663600e+00 +1.319663600e+00 +1.251496636e+02 +1.251496636e+02 -4.7099e-01 -4.5228e-01 -6.9369e-02
410 +1.236277024e+00 +1.236277024e+00 +1.250662770e+02 +1.250662770e+02 -4.6498e-01 -3.5065e-01 -6.6479e-02
442 +1.200926450e+00 +1.200926450e+00 +1.250309264e+02 +1.250309264e+02 -4.8053e-01 -4.0053e-01 -6.5317e-02
497 +1.166083273e+00 +1.166083273e+00 +1.249960833e+02 +1.249960833e+02 -4.6601e-01 -3.7943e-01 -4.9168e-02
508 +1.121417622e+00 +1.121417622e+00 +1.249514176e+02 +1.249514176e+02 -4.7447e-01 -3.4704e-01 -5.0982e-02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300000000e+01 +1.300000000e+01 +6.051000000e+01 +6.051000000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300000000e+01 +1.300000000e+01 +6.834000000e+01 +6.834000000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
597 +4.965404126e+00 +4.965404126e+00 +6.030540413e+01 +6.030540413e+01 -3.5808e-01 +5.7344e-01 -3.8218e-02
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300000000e+01 +1.300000000e+01 -7.733000000e+01 -7.733000000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
295 +1.138273338e+01 +1.138273338e+01 -7.894726662e+01 -7.894726662e+01 -1.1509e+00 -2.3303e+00 -2.3171e-01
