% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +4.977431782e+03 +4.977431782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.111972953e+01 +2.111972953e+01 -5.253802705e+02 -5.253802705e+02 +2.4258e+00 +1.0160e+00 +8.5323e-01
6 +1.968274919e+01 +1.968274919e+01 -5.268172508e+02 -5.268172508e+02 +2.4271e+00 +1.0147e+00 +8.5635e-01
18 +1.937934959e+01 +1.937934959e+01 -5.271206504e+02 -5.271206504e+02 +2.4221e+00 +1.0148e+00 +8.5695e-01
23 +1.691638973e+01 +1.691638973e+01 -5.295836103e+02 -5.295836103e+02 +2.4412e+00 +1.0228e+00 +8.5968e-01
29 +1.570238894e+01 +1.570238894e+01 -5.307976111e+02 -5.307976111e+02 +2.4295e+00 +1.0322e+00 +8.5988e-01
35 +1.348628876e+01 +1.348628876e+01 -5.330137112e+02 -5.330137112e+02 +2.4354e+00 +1.0552e+00 +8.5867e-01
39 +1.186357269e+01 +1.186357269e+01 -5.346364273e+02 -5.346364273e+02 +2.4379e+00 +1.0380e+00 +8.6762e-01
47 +1.119135558e+01 +1.119135558e+01 -5.353086444e+02 -5.353086444e+02 +2.4343e+00 +1.0623e+00 +8.6271e-01
48 +6.568085568e+00 +6.568085568e+00 -5.399319144e+02 -5.399319144e+02 +2.4330e+00 +1.0967e+00 +8.6838e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +6.523931782e+03 +6.523931782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.243604443e+02 +6.243604443e+02 +1.624360444e+03 +1.624360444e+03 -3.1126e+00 +1.2398e+00 -2.7898e+00
12 +5.880533753e+02 +5.880533753e+02 +1.588053375e+03 +1.588053375e+03 -3.1128e+00 +1.2573e+00 -2.7720e+00
20 +5.705543519e+02 +5.705543519e+02 +1.570554352e+03 +1.570554352e+03 -3.1125e+00 +1.2604e+00 -2.7645e+00
25 +4.357154480e+02 +4.357154480e+02 +1.435715448e+03 +1.435715448e+03 -3.1088e+00 +1.1573e+00 -2.7335e+00
33 +4.097495739e+02 +4.097495739e+02 +1.409749574e+03 +1.409749574e+03 -3.1131e+00 +1.1663e+00 -2.7176e+00
34 +3.472628431e+02 +3.472628431e+02 +1.347262843e+03 +1.347262843e+03 -3.1078e+00 +1.0636e+00 -2.7109e+00
36 +2.998209238e+02 +2.998209238e+02 +1.299820924e+03 +1.299820924e+03 -3.0903e+00 +1.1851e+00 -2.6572e+00
39 +1.551859156e+02 +1.551859156e+02 +1.155185916e+03 +1.155185916e+03 -3.1146e+00 +1.0049e+00 -2.4384e+00
52 +1.451467176e+02 +1.451467176e+02 +1.145146718e+03 +1.145146718e+03 -3.0954e+00 +9.0429e-01 -2.4357e+00
57 +1.354088007e+02 +1.354088007e+02 +1.135408801e+03 +1.135408801e+03 -3.0521e+00 +1.0642e+00 -2.5308e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +5.732311782e+03 +5.732311782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +5.378971782e+03 +5.378971782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
48 +4.037307604e+03 +4.037307604e+03 +3.892347604e+03 +3.892347604e+03 +3.7883e+00 -1.0114e+00 -4.9312e-03
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +5.517631782e+03 +5.517631782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.796000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.523931782e+03 +5.523931782e+03 +5.551891782e+03 +5.551891782e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
