% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.014078356e+02 +2.014078356e+02 +1.844678356e+02 +1.844678356e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
663 +1.986141797e+02 +1.986141797e+02 +1.816741797e+02 +1.816741797e+02 -3.3415e+00 -1.9408e+00 +6.4314e-01 -1.3024e+00 +2.2889e+00 -3.0347e+00 +6.0902e-01 +9.2103e-01 -5.5636e+00 -4.1812e+00
674 +1.944308128e+02 +1.944308128e+02 +1.774908128e+02 +1.774908128e+02 -2.3286e+00 -1.8565e+00 +1.1199e+00 -1.2891e+00 +2.4642e+00 -2.2967e+00 +5.1824e-01 +1.3693e-01 -3.2587e+00 -4.1646e+00
698 +1.886207167e+02 +1.886207167e+02 +1.716807167e+02 +1.716807167e+02 -3.6964e+00 -2.0135e+00 +8.2958e-01 -1.2998e+00 +2.3156e+00 -2.6626e+00 +5.8572e-01 +2.2427e-01 -5.5041e+00 -4.1404e+00
704 +1.656978680e+02 +1.656978680e+02 +1.487578680e+02 +1.487578680e+02 -2.5415e+00 -1.9861e+00 +7.7098e-01 -1.3001e+00 +2.2803e+00 -2.1038e+00 +4.4580e-01 +3.7835e-01 -3.7117e+00 -4.0634e+00
707 +1.574935873e+02 +1.574935873e+02 +1.405535873e+02 +1.405535873e+02 -1.9838e+00 -1.9300e+00 +1.7457e+00 -1.2945e+00 +2.0639e+00 -2.8356e+00 +5.8416e-01 +8.5562e-01 -4.5397e+00 -4.0460e+00
752 +1.323011145e+02 +1.323011145e+02 +1.153611145e+02 +1.153611145e+02 -3.0954e+00 -2.3765e+00 +3.3860e-01 -1.3173e+00 +2.7691e+00 -3.0141e+00 +5.7342e-01 +9.4462e-01 -6.0551e+00 -4.5604e+00
774 +1.154079797e+02 +1.154079797e+02 +9.846797973e+01 +9.846797973e+01 -2.5429e+00 -1.8009e+00 +1.9688e+00 -1.3020e+00 +2.2224e+00 -2.7061e+00 +6.0215e-01 +1.2492e+00 -5.6350e+00 -4.1044e+00
812 +1.044803134e+02 +1.044803134e+02 +8.754031339e+01 +8.754031339e+01 -1.0699e+00 -2.1578e+00 +1.7443e+00 -1.2700e+00 +2.3059e+00 -2.7433e+00 +6.2834e-01 +1.0937e+00 -5.3710e+00 -4.1532e+00
856 +7.086522459e+01 +7.086522459e+01 +5.392522459e+01 +5.392522459e+01 +1.4235e+00 -2.0944e+00 +1.0140e+00 -1.3354e+00 +2.7191e+00 -2.8106e+00 +9.7345e-01 -2.0183e+00 -4.0828e+00 -4.2319e+00
