% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.592654473e+03 +6.592654473e+03 +6.046154473e+03 +6.046154473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
306 +5.665508762e+03 +5.665508762e+03 +5.119008762e+03 +5.119008762e+03 +3.0652e+00 -5.8684e-01 -6.6276e-01 -3.7428e+00 -6.3365e-01
311 +4.739816767e+03 +4.739816767e+03 +4.193316767e+03 +4.193316767e+03 +3.9592e+00 +2.1027e+00 -1.5535e+00 -3.7377e+00 +2.4837e+00
327 +2.855882139e+03 +2.855882139e+03 +2.309382139e+03 +2.309382139e+03 +3.4707e+00 -7.6511e-01 -5.0292e-01 -2.5956e+00 -4.8534e-02
332 +2.423656454e+03 +2.423656454e+03 +1.877156454e+03 +1.877156454e+03 +3.3239e+00 +3.3310e+00 -7.8804e-01 -2.7273e+00 -2.3993e-01
342 +4.502413560e+02 +4.502413560e+02 -9.625864400e+01 -9.625864400e+01 +3.5547e+00 +6.2046e-01 +5.8271e-01 -1.8918e+00 +1.7983e+00
370 +4.439344896e+02 +4.439344896e+02 -1.025655104e+02 -1.025655104e+02 +3.4866e+00 +7.5564e-01 -3.4817e-01 -2.5479e+00 +8.3503e-01
377 +4.025175101e+02 +4.025175101e+02 -1.439824899e+02 -1.439824899e+02 +3.4962e+00 +1.1573e+00 +4.0680e-01 -2.5672e+00 +6.1621e-01
378 +3.837236269e+02 +3.837236269e+02 -1.627763731e+02 -1.627763731e+02 +3.4739e+00 +6.1108e-01 +4.2802e-01 -2.5898e+00 +1.4832e+00
386 +2.820354424e+02 +2.820354424e+02 -2.644645576e+02 -2.644645576e+02 +3.2394e+00 +1.4566e+00 -5.4185e-01 -2.7490e+00 +1.2463e+00
416 +2.750378025e+02 +2.750378025e+02 -2.714621975e+02 -2.714621975e+02 +3.3213e+00 +9.9879e-01 +9.7284e-01 -1.8135e+00 +1.1114e+00
477 +2.499062911e+02 +2.499062911e+02 -2.965937089e+02 -2.965937089e+02 +3.2828e+00 +2.1732e-02 +1.3083e+00 -1.8594e+00 +1.9929e+00
492 +2.291836154e+02 +2.291836154e+02 -3.173163846e+02 -3.173163846e+02 +3.2506e+00 +1.4289e+00 +1.6099e+00 -1.6940e+00 +9.9208e-01
622 +2.266038236e+02 +2.266038236e+02 -3.198961764e+02 -3.198961764e+02 +3.2148e+00 +3.8888e+00 +1.5619e+00 -8.0253e-01 +2.0379e+00
629 +1.629167822e+02 +1.629167822e+02 -3.835832178e+02 -3.835832178e+02 +3.1305e+00 +1.5181e+00 +1.2702e+00 -8.0484e-01 +2.2134e+00
807 +1.484754385e+02 +1.484754385e+02 -3.980245615e+02 -3.980245615e+02 +3.0765e+00 +2.3644e+00 +1.2530e+00 -2.5527e+00 +1.3913e+00
828 +1.466554018e+02 +1.466554018e+02 -3.998445982e+02 -3.998445982e+02 +3.0955e+00 +2.2793e+00 +2.1459e-01 -2.4017e+00 +1.5820e+00
851 +1.439827667e+02 +1.439827667e+02 -4.025172333e+02 -4.025172333e+02 +3.0505e+00 +3.8528e+00 +1.6707e+00 -9.6958e-01 +1.4942e+00
857 +1.255178923e+02 +1.255178923e+02 -4.209821077e+02 -4.209821077e+02 +3.0510e+00 +2.8509e+00 +2.0079e-01 -9.6201e-01 +1.5234e+00
868 +1.111920219e+02 +1.111920219e+02 -4.353079781e+02 -4.353079781e+02 +3.0189e+00 +1.1663e+00 +1.2567e+00 -1.1376e+00 +1.6424e+00
882 +1.858516932e+01 +1.858516932e+01 -5.279148307e+02 -5.279148307e+02 +2.6958e+00 +1.8366e+00 +1.4890e+00 -2.4074e+00 +1.5226e+00
933 +1.092656454e+01 +1.092656454e+01 -5.355734355e+02 -5.355734355e+02 +2.5266e+00 +7.4875e-01 +1.2417e-01 -2.8159e+00 +1.3361e+00
