% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.445689776e+006 +5.445689776e+006 +5.445766046e+006 +5.445766046e+006 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
159 +4.261861439e+006 +4.261861439e+006 +4.261937709e+006 +4.261937709e+006 -4.4490e+000 +1.3109e+000 +5.4613e+000 +1.5385e+000 +3.3836e+000
180 +4.146807758e+006 +4.146807758e+006 +4.146884028e+006 +4.146884028e+006 -4.7911e+000 +1.2577e+000 +5.3810e+000 +1.6193e+000 +3.4368e+000
183 +3.706499903e+006 +3.706499903e+006 +3.706576173e+006 +3.706576173e+006 -4.5260e+000 +1.3784e+000 +5.8553e+000 +1.5035e+000 +3.4644e+000
184 +2.646344973e+006 +2.646344973e+006 +2.646421243e+006 +2.646421243e+006 -4.7292e+000 +1.2823e+000 +6.6934e+000 +1.8777e+000 +3.3945e+000
200 +2.352346813e+006 +2.352346813e+006 +2.352423083e+006 +2.352423083e+006 -4.6651e+000 +1.2311e+000 +6.7478e+000 +1.7959e+000 +3.3789e+000
206 +1.483690165e+006 +1.483690165e+006 +1.483766435e+006 +1.483766435e+006 -4.8964e+000 +7.9997e-001 +6.1059e+000 +9.5083e-001 +3.4864e+000
218 +4.960587938e+004 +4.960587938e+004 +4.968214938e+004 +4.968214938e+004 -4.6556e+000 +1.2228e+000 +1.1159e+001 +1.6462e+000 +3.4238e+000
238 +3.548030294e+002 +3.548030294e+002 +4.310730294e+002 +4.310730294e+002 -4.0927e+000 +1.1829e+000 +1.1798e+001 +1.5919e+000 +3.2217e+000
389 +3.029154489e+002 +3.029154489e+002 +3.791854489e+002 +3.791854489e+002 -9.3553e+000 +1.1467e+000 +9.6901e+000 +1.4321e+000 +3.1346e+000
431 +2.946047180e+002 +2.946047180e+002 +3.708747180e+002 +3.708747180e+002 -7.0606e+000 +1.1193e+000 +1.0702e+001 +1.4527e+000 +4.4240e+000
742 +2.853262784e+002 +2.853262784e+002 +3.615962784e+002 +3.615962784e+002 -4.8671e+000 +3.7752e-001 +9.2875e+000 +1.2139e+000 +4.7978e+000
830 +2.228721451e+002 +2.228721451e+002 +2.991421451e+002 +2.991421451e+002 -5.9326e+000 +6.2503e-001 +9.3335e+000 +1.2299e+000 +3.8547e+000
2678 +1.985911613e+002 +1.985911613e+002 +2.748611613e+002 +2.748611613e+002 -6.3829e+000 +6.3614e-001 +9.3480e+000 +1.4040e+000 +3.3478e+000
5104 +1.459497466e+002 +1.459497466e+002 +2.222197466e+002 +2.222197466e+002 +3.7367e+000 -1.4096e+000 +7.3952e+000 +1.2097e+000 +4.5761e+000
8640 +1.195261422e+002 +1.195261422e+002 +1.957961422e+002 +1.957961422e+002 -8.4591e+000 +4.3402e-001 +5.6704e+000 +3.2733e-001 -5.7372e-001
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.352302546e+006 +2.352302546e+006 +2.352279996e+006 +2.352279996e+006 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +5.527112611e+005 +5.527112611e+005 +5.526887111e+005 +5.526887111e+005 +3.6036e+000 +4.2868e+000 -3.6839e+000 +3.6484e-001 -1.8985e+000
15 +5.412831008e+005 +5.412831008e+005 +5.412605508e+005 +5.412605508e+005 +3.6171e+000 +4.2847e+000 -3.6731e+000 +3.6490e-001 -1.8530e+000
42 +5.120438686e+005 +5.120438686e+005 +5.120213186e+005 +5.120213186e+005 +3.5977e+000 +4.2848e+000 -3.6799e+000 +3.6475e-001 -1.8006e+000
69 +4.891309293e+005 +4.891309293e+005 +4.891083793e+005 +4.891083793e+005 +3.5898e+000 +4.2786e+000 -3.7315e+000 +3.6498e-001 -1.7139e+000
79 +3.661819057e+005 +3.661819057e+005 +3.661593557e+005 +3.661593557e+005 +3.3197e+000 +4.2878e+000 -3.6717e+000 +3.6478e-001 -1.7841e+000
80 +1.144195141e+005 +1.144195141e+005 +1.143969641e+005 +1.143969641e+005 +3.5700e+000 +4.2872e+000 -3.6899e+000 +3.6478e-001 -1.0865e+000
112 +4.692959552e+002 +4.692959552e+002 +4.467459552e+002 +4.467459552e+002 +3.0244e+000 +4.2470e+000 -3.6840e+000 +3.6460e-001 -1.1206e+000
128 +1.136239111e+002 +1.136239111e+002 +9.107391111e+001 +9.107391111e+001 +2.9797e+000 +4.3235e+000 -3.7195e+000 +3.6408e-001 -1.2181e+000
254 +6.523994406e+001 +6.523994406e+001 +4.268994406e+001 +4.268994406e+001 +3.0226e+000 +4.1536e+000 -3.7146e+000 +3.6514e-001 -1.1913e+000
495 +6.337987350e+001 +6.337987350e+001 +4.082987350e+001 +4.082987350e+001 +3.1120e+000 +3.7233e+000 -3.7240e+000 +3.5884e-001 -1.1242e+000
548 +6.203500416e+001 +6.203500416e+001 +3.948500416e+001 +3.948500416e+001 +3.0452e+000 +2.1949e+000 -3.6810e+000 +3.6783e-001 -1.2948e+000
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.739884890e+006 +6.739884890e+006 +6.739898550e+006 +6.739898550e+006 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
4 +6.550712538e+006 +6.550712538e+006 +6.550726198e+006 +6.550726198e+006 -1.4375e+000 +4.9650e+000 -2.1522e+000 +1.9786e+000 -3.9697e-001
37 +6.329182300e+006 +6.329182300e+006 +6.329195960e+006 +6.329195960e+006 -1.2773e+000 +4.9528e+000 -2.1460e+000 +1.9622e+000 -4.0241e-001
